,empirical_sigma,theoretical_sigma
0,0.0005389566361889518,0.00042088139525554293
1,0.0006258534208707247,0.000619180637026823
2,0.0008796220159843916,0.0008073192589871819
3,0.0009583586231408982,0.000995709744404979
4,0.0017257561496594887,0.0011882697892197183
5,0.0013396470826772095,0.0013869453579053127
6,0.002049397746571875,0.0015928723079710462
7,0.002387279428302913,0.0018067852621779217
8,0.002410174613540333,0.002029189837735771
9,0.0022610579592544414,0.002260443853096791
10,0.002483887383423503,0.002500798312054479
11,0.002995624417928414,0.002750418673047264
12,0.003526356543176671,0.0030093956411742836
13,0.003058221391624771,0.0032777500203475182
14,0.00420342250568555,0.003555434025036044
15,0.0038264291027186527,0.0038423304083354095
16,0.004059397094406429,0.004138250224195313
17,0.003842817641892884,0.004442929756212783
18,0.005181797024495899,0.004756026981911984
19,0.005801522785924728,0.005077117853015512
20,0.007007475277624717,0.005405692619922462
21,0.005701179300600067,0.005741152399073633
22,0.006820610715443741,0.006082806165866356
23,0.007352846409077555,0.006429868344071736
24,0.006973341794502729,0.006781457158817871
25,0.0074209602879674675,0.007136593910269072
26,0.010044013903052058,0.007494203322375763
27,0.007102128285630085,0.007853115108441739
28,0.006768107174811128,0.008212066884645453
29,0.007377558774142909,0.008569708545279355
30,0.008089551869693134,0.008924608192641001
31,0.007463433217804593,0.009275259689183087
32,0.008601787992248113,0.00962009186716832
33,0.010544028508861825,0.009957479398442659
34,0.01137157927342353,0.010285755284895759
35,0.010320301440090282,0.01060322488877398
36,0.015432634537834562,0.010908181376291556
37,0.014994546074706376,0.011198922401778357
38,0.010709785701620742,0.011473767813788536
39,0.01275570058227511,0.01173107812104603
40,0.018449219441434718,0.011969273416459144
41,0.013150234223827238,0.012186852424351026
42,0.014486734137884797,0.012382411308954008
43,0.012547584749867995,0.01255466186757305
44,0.015122917251465093,0.012702448724308328
45,0.01315026917531595,0.01282476514706429
46,0.01093759564582561,0.012920767128306395
47,0.01354792426121869,0.012989785400217837
48,0.01008370456040811,0.013031335096734391
49,0.011515153848792205,0.013045122826642375
50,0.013110672341872865,0.013031050983312177
51,0.014177112033117946,0.012989219183378229
52,0.008678706377934348,0.012919922798456851
53,0.011725939329919341,0.012823648616553532
54,0.011442288874046599,0.01270106774155753
55,0.012814771227558473,0.012553025905905832
56,0.013265960195607444,0.012380531432818347
57,0.012953500940385198,0.012184741136099565
58,0.01260026939216556,0.011966944487223853
59,0.008072028148528509,0.011728546409491157
60,0.010783247755055767,0.01147104907664254
61,0.013982183627275968,0.011196033100048065
62,0.008823496978572161,0.010905138480944638
63,0.008539758236213993,0.010600045689452523
64,0.008648588057887645,0.010282457204924156
65,0.008636165840953572,0.00995407981900994
66,0.009985135028988425,0.009616607963144147
67,0.010931657992027699,0.009271708278558884
68,0.008571103993017975,0.008921005601124167
69,0.007513110564300768,0.00856607048709339
70,0.009025397575983354,0.008208408360139374
71,0.009815999141043082,0.007849450318689971
72,0.006910706623130694,0.007490545600567193
73,0.005504385423799608,0.007132955669348341
74,0.005692807116507579,0.006777849854552277
75,0.005591630355446622,0.006426302452477654
76,0.006169967890003423,0.006079291173739763
77,0.006041092690109228,0.005737696806224547
78,0.004332712065977362,0.005402303951597779
79,0.004368057294372275,0.005073802680915112
80,0.00461387677742333,0.004752790952150237
81,0.004186154436795845,0.004439777622494275
82,0.0043813476420366,0.004135185884414335
83,0.0036657796237850107,0.0038393569426671105
84,0.003791994109841098,0.0035525537333672592
85,0.003672544387074035,0.0032749644564968802
86,0.003487199684288924,0.003006705640674072
87,0.0036635026170097887,0.00274782437002509
88,0.0027240121450909276,0.002498299138614335
89,0.002788162673839454,0.002258038510648852
90,0.0018964385005697298,0.0020268762222499515
91,0.0016354200641696343,0.0018045603105230528
92,0.0016607408683246409,0.0015907317012447634
93,0.0016687179864217523,0.0013848829465233818
94,0.0011494562512986484,0.0011862764262407814
95,0.0013486843957984224,0.000993770706757053
96,0.0009073011659801645,0.0008054077239939149
97,0.0007461543107222338,0.0006172372073676856
98,,
99,,
100,0.0007171920510787566,0.000619180637026823
101,0.0009528176966530913,0.0008523714667588516
102,0.0012715043493356512,0.001066488302389508
103,0.001435135686699228,0.0012755463627856095
104,0.0016315961684306816,0.0014854069114679288
105,0.0015877263790730284,0.0016991358032057082
106,0.002055489036785234,0.0019185618981426966
107,0.002111365777120068,0.0021448735064503706
108,0.002117823947068663,0.0023788863100602893
109,0.003387773391268297,0.0026211769312844144
110,0.004241146603763317,0.002872154267395754
111,0.0033650384423218995,0.0031320991933091093
112,0.0037538633617742586,0.0034011869791572644
113,0.004573456332765476,0.0036794997013188512
114,0.0037110958097181382,0.003967032591363721
115,0.004720154817575268,0.004263696589024994
116,0.004537859668012565,0.004569318474095132
117,0.005211383749972772,0.004883639461236198
118,0.005405024666805303,0.005206312858546449
