,empirical_sigma,theoretical_sigma
0,0.013771226333582125,0.010424405369840722
1,0.01222002913510435,0.010779823298775216
2,0.011276026826601724,0.011136156500954897
3,0.01304397473550624,0.011494441015409525
4,0.013479980881756138,0.01185403668652034
5,0.01349442461910827,0.012214109384214349
6,0.014466916095103997,0.012573863686966273
7,0.01679244259119357,0.012932579962832313
8,0.016858741724871132,0.01328961107977662
9,0.011815472538045635,0.013644371166003528
10,0.017963377363245228,0.013996324599741794
11,0.012442166876410591,0.014344976387774207
12,0.01405409133685814,0.014689864669366455
13,0.01590349666783127,0.01503055509535786
14,0.02120977802438649,0.015366634836525093
15,0.014114980757997378,0.01569771185538141
16,0.01624891027544036,0.01602340941268169
17,0.019329899154464317,0.01634336531257736
18,0.01963266228360786,0.016657230073474825
19,0.021193020361358644,0.016964665713849362
20,0.013156341276198536,0.01726534485732973
21,0.014473220453249086,0.017558950082236364
22,0.01826471283310925,0.017845173465567455
23,0.020584294194639162,0.0181237162822108
24,0.021260293876934976,0.0183942888257978
25,0.020137363265771927,0.01865661033464864
26,0.017680783359265165,0.01891040898038932
27,0.020956741581582058,0.01915542195198459
28,0.02270866088046139,0.019391395538713392
29,0.01617507930785513,0.01961808529457018
30,0.015604831346563479,0.019835256210327293
31,0.018440943971916004,0.02004268291241927
32,0.022214059480610646,0.02024014987261864
33,0.01908776687094298,0.020427451630808356
34,0.020009385958196485,0.020604393020542452
35,0.020212135604313883,0.020770789396775974
36,0.02430289061270581,0.020926466859804788
37,0.019803847760988074,0.0210712624756973
38,0.02013736151178688,0.021205024585099964
39,0.021519447514505498,0.02132761252378424
40,0.021982329410823627,0.021438897779482942
41,0.02197898163177172,0.02153876320614778
42,0.01993566718681698,0.021627103671731564
43,0.01957738946698649,0.02170382611200003
44,0.020105337531657275,0.021768849664393866
45,0.018920212824507125,0.021822105787883378
46,0.0213481630770641,0.02186353836030876
47,0.023593782294909788,0.02189310376307326
48,0.01940054229971745,0.021910770942365883
49,0.028223393592314242,0.021916521465627246
50,0.020825662643178335,0.021910349533675093
51,0.02133777077887752,0.021892262002059855
52,0.02974531452480731,0.021862278355473188
53,0.02476055403524857,0.021820430698388654
54,0.021453206010108115,0.021766763693598003
55,0.02157868963776706,0.021701334500211035
56,0.021826857377474532,0.021624212686257742
57,0.02383681545845719,0.021535480131200383
58,0.020759320138431802,0.021435230903566808
59,0.01645745622081619,0.021323571125984674
60,0.020865829917968592,0.021200618920212872
61,0.02440375440983837,0.021066503758266818
62,0.022602485913834916,0.020921367247678787
63,0.0218623126817936,0.020765361973989333
64,0.02195137925851623,0.02059865178022103
65,0.02738294592753008,0.02042141145838327
66,0.017826736899262997,0.020233826529599267
67,0.014768749916710037,0.020036093021691882
68,0.0160600438298131,0.01982841724312739
69,0.016411801208271723,0.019611015560225712
70,0.018488429093208036,0.01938411417700841
71,0.01805505058448219,0.019147948930911967
72,0.021622828138490358,0.018902765098548373
73,0.015778405712950073,0.018648817231648834
74,0.017738781915104248,0.01838636899623085
75,0.015236580319725756,0.018115693107144493
76,0.019926220568852994,0.017837071250081746
77,0.014340479204941579,0.017550794111193174
78,0.020275236171446706,0.017257161468380924
79,0.016882852689090035,0.01695648239307053
80,0.016372764852245886,0.01664907557887054
81,0.01781274040651637,0.016335269832093748
82,0.018111109311702196,0.016015404765379423
83,0.01594525187007904,0.01568983174708003
84,0.01740633620109164,0.0153589151851003
85,0.013253945299058182,0.0150230344466124
86,0.014759539167552356,0.014682584722642092
87,0.012752836310929492,0.01433798268555422
88,0.014052378292689764,0.013989667416998247
89,0.01438639121547826,0.013638106676985564
90,0.011893976735873715,0.013283802903977373
91,0.011146130920239325,0.012927301245706825
92,0.013961001239124825,0.012569199811022544
93,0.011444581573493052,0.012210161738292355
94,0.012760623663223544,0.011850927317902235
95,0.016770618313670275,0.011492317713730889
96,0.015267949103200914,0.011135194262013898
97,0.010385989756679424,0.010780205801413298
98,,
99,,
100,0.009860682508245441,0.010844250752732106
101,0.01141883475717688,0.011221984609000427
102,0.011223126409430878,0.011594653231828397
103,0.0148711931125985,0.011966084665801137
104,0.014494019977320301,0.012336826620742487
105,0.015883162640510255,0.012706641343336258
106,0.012653326206444465,0.013075076710584398
107,0.01417706170449896,0.013441629007820768
108,0.01391648819285242,0.013805795163585412
109,0.012062122643544317,0.01416708969634998
110,0.01722125079390048,0.014525048982358232
111,0.017346597985317427,0.01487923088720892
112,0.016801053742335443,0.015229212972036171
113,0.01512122650232475,0.01557459064986175
114,0.01825219850075234,0.01591497373057771
115,0.01755982143365229,0.016249987483661636
116,0.021880872017809947,0.016579268415040618
117,0.018494790057063556,0.016902464467891662
118,0.01626004472988799,0.017219233902936813
119,0.019286056419631818,0.01752924462281296
120,0.01961734326447907,0.017832173706850054
121,0.01616936377230522,0.01812770708902902
122,0.014993755383912124,0.01841553936968678
123,0.018040355382095842,0.018695373729725982
124,0.022730421421060545,0.018966921926246574
125,0.02264594978460543,0.019229904359898273
126,0.021597907500869234,0.01948405021019322
127,0.018614307826547504,0.019729097561602266
128,0.01714415656072282,0.019964793620435392
129,0.016716257174889348,0.020190894927455086
130,0.021260940628113196,0.020407167593302647
131,0.02109336918205767,0.020613387537864885
132,0.01957410165795537,0.02080934074554427
133,0.020326192814987366,0.020994823518935488
134,0.02064462041749481,0.021169642729290422
135,0.02051941867243538,0.021333616168768273
136,0.019941502992054026,0.02148657237471562
137,0.017940305618491987,0.02162835149073132
138,0.019938522866870246,0.02175880506446988
139,0.023003798098876004,0.0218777963624881
140,0.017003233005603493,0.02198520047394668
141,0.027701288916855714,0.022080904854053986
142,0.020301241022026427,0.02216480893813117
143,0.01646931903073809,0.022236824654910378
144,0.017912914870712338,0.022296876468722568
145,0.025026145521963274,0.022344901482067407
146,0.019968778633233673,0.022380849528960682
147,0.02270497289266482,0.02240468326699544
148,0.01907563551789585,0.022416378203630117
149,0.01857593062812185,0.022415922750837446
150,0.0221663812474738,0.022403318237039026
151,0.026971735430765174,0.02237857890436242
152,0.021843146434745414,0.022341731893582843
153,0.024675257279754677,0.0222928171746344
154,0.019856117457463573,0.022231887529344907
155,0.01849231356619691,0.022159008445365586
156,0.019483955238530703,0.022074258017280784
157,0.020571396009061233,0.02197772684401481
158,0.02201296720803511,0.021869517979199747
159,0.025609700556825005,0.021749746414643695
160,0.029195407805123655,0.021618539462866442
161,0.020965663626573306,0.021476036210624196
162,0.019317678264613947,0.021322387412865816
163,0.02146145698674378,0.02115775517622386
164,0.019270087497800476,0.02098231316046968
165,0.0226557287522066,0.02079624571740113
166,0.017528728496159756,0.02059974806794266
167,0.019709354412373196,0.020393025951638957
168,0.02311130924442481,0.020176295380745973
169,0.019309306915008574,0.019949782391771753
170,0.01722036960967663,0.019713722795022065
171,0.020506761736237486,0.019468361947898933
172,0.02533967964420273,0.019213954527407144
173,0.021178382480091948,0.018950764336933355
