,empirical_sigma,theoretical_sigma
320,0.0073794195446226125,0.010290909165259272
321,0.01094009348765163,0.010422335570466516
322,0.010065842933706142,0.010561279645505926
323,0.009460457562668886,0.010707265248538376
324,0.010879217008010133,0.010859730914136091
325,0.013162134029962103,0.011018027883751936
326,0.011526852450000182,0.011181419350532754
327,0.009862113268081623,0.011349081065235425
328,0.009123672832394191,0.011520103434128163
329,0.011593236117066011,0.011693495218817991
330,0.009256936820689407,0.011868188921827718
331,0.01513603534043898,0.012043047909914036
332,0.01473475877849293,0.01221687528956909
333,0.011050244838795213,0.012388424507005964
334,0.013485786103337023,0.012556411598006367
335,0.010284872589407404,0.012719528963481547
336,0.009001418435955229,0.012876460495387801
337,0.0130535424176141,0.013025897826817307
338,0.01141062991076844,0.013166557431637119
339,0.013646965947798104,0.013297198255275741
340,0.013993226482643315,0.013416639521249508
341,0.013464800207390378,0.01352377833018874
342,0.015929578002957218,0.013617606650828736
343,0.013202138242582468,0.013697227298284006
344,0.0096139488971906,0.013761868503539939
345,0.016394717580595724,0.013810896701255598
346,0.020650097661491153,0.013843827199796016
347,0.01288987574379668,0.013860332446741995
348,0.01336623353679095,0.013860247664569253
349,0.014921443518086181,0.013843573700715442
350,0.012173152607804496,0.013810477012896376
351,0.015660488556155913,0.013761286790082029
352,0.015118438177297246,0.013696489289068671
353,0.011777173244143097,0.013616719543185324
354,0.015636939113995652,0.013522750669107863
355,0.01270206829526428,0.01341548105910296
356,0.017430997208088255,0.013295919795231228
357,0.012537733416975767,0.013165170658706832
358,0.018305687038031884,0.013024415130659023
359,0.01685503059058108,0.012874894788982842
360,0.013848797838946748,0.012717893501709638
361,0.010462505388562495,0.01255471979990178
362,0.010414013660342733,0.012386689785144846
363,0.01038977158783611,0.01221511088961849
364,0.014575165951663548,0.012041266762905326
365,0.009238234950480165,0.011866403511197592
366,0.009898486440049035,0.011691717463746375
367,0.013601115021489255,0.011518344590178302
368,0.01413320736149513,0.011347351642808298
369,0.013647566792346912,0.011179729051194218
370,0.00930490561310709,0.011016385554086208
371,0.014754855947009088,0.010858144516413286
372,0.008951319344999386,0.010705741847205914
373,0.012667381970843859,0.01055982540825682
374,0.011203107946587066,0.010420955782466266
375,0.010758290318556908,0.010289608254962914
376,0.008802075922896587,0.010166175848248804
377,0.01067892064547496,0.010050973243081013
378,0.009671440820611305,0.009944241408388534
379,0.01100041163300487,0.009846152753154716
380,0.009581347969610465,0.009756816597317494
381,0.011468633807997293,0.009676284731572518
382,0.010203596736479243,0.009604556788396147
383,0.008581070809303287,0.009541585063320894
384,0.009318136494543675,0.009487278279981493
385,0.012120581942955433,0.009441503537119072
386,0.0109082033739454,0.009404085219834596
387,0.01101211030693628,0.00937479882528531
388,0.00990985158929714,0.009353356078273808
389,0.009042735045368028,0.009339374598437169
390,0.010332402082251354,0.009332318858926023
391,0.009662955298023137,0.009331384483285462
392,0.009926808423056016,0.009335261524743167
393,0.00899278898598237,0.009341609814361836
394,0.010956536092886101,0.009345731428782303
395,,
396,,
397,,
398,,
399,,
400,0.011596465244443094,0.00929509403460331
401,0.00914357273459916,0.009317825241426207
402,0.008381709138212385,0.00932624150450179
403,0.010868937723133541,0.009331366876026629
404,0.01002875437271927,0.009338050926992695
405,0.01034083257652556,0.009348835138250114
406,0.011581846089122345,0.009365211201547872
407,0.0091595578096679,0.009388135056141823
408,0.011074589404190408,0.00941826575083934
409,0.011345474416625922,0.009456085547949708
410,0.011244228359181267,0.009501963064013788
411,0.008664890261554502,0.009556186882738165
412,0.010356588756565272,0.009618982922716731
413,0.012505422351225865,0.009690522443112082
414,0.01361498212292781,0.00977092446161347
415,0.010001210669496509,0.00986025476119047
416,0.01112711157857307,0.009958522803801119
417,0.012277269690920698,0.010065677391942179
418,0.008987335851768667,0.010181601647052547
419,0.010176755767314303,0.010306107716098736
420,0.010522789917349742,0.010438931525577053
421,0.011012284639407531,0.010579727848038734
422,0.011010518115858745,0.010728065914111247
423,0.011300447675139698,0.010883425783077287
424,0.00886932810346482,0.011045195671298452
425,0.011180873660351585,0.011212670425848158
426,0.012064134195769122,0.011385051318008894
427,0.011895641190497906,0.011561447315644544
428,0.014136544091474072,0.01174087797348616
429,0.01031827209241098,0.011922278055110341
430,0.01129672262106643,0.012104503969232638
431,0.013243754567594626,0.012286342065724848
432,0.009364263220283931,0.01246651879382869
433,0.013844118412174965,0.012643712676488979
434,0.012844838618765706,0.01281656800278928
435,0.013058666105560907,0.01298371008489818
436,0.01439039297317963,0.013143761870136952
437,0.013351962837806361,0.013295361643881197
438,0.014744739962468289,0.013437181507780548
439,0.013828794509894103,0.013567946272580391
440,0.013156302121138925,0.013686452368171537
441,0.017607672684573285,0.013791586347586341
442,0.01420015121025948,0.013882342548725099
443,0.017765080567934712,0.013957839478572551
444,0.015525361453856709,0.014017334501364798
445,0.015633729202676902,0.014060236443801152
446,0.01354219917708817,0.014086115777092508
447,0.015793837134884657,0.014094712095721553
448,0.015649980480852917,0.014085938684189336
449,0.015150617041281155,0.014059884043286138
450,0.012263812738457842,0.014016810332428296
451,0.012719587321033017,0.01395714877240523
452,0.013740043893261271,0.01388149213785275
453,0.015318016928942992,0.013790584548948904
454,0.011923457973635112,0.013685308843141486
455,0.012853392044175668,0.013566671867649031
456,0.014237629278466026,0.013435788080058804
457,0.012100793228502492,0.013293861875788952
458,0.016794127337529958,0.013142169077760045
459,0.014181004761896923,0.012982038024414996
460,0.014039049442220232,0.012814830679175947
461,0.011137721826084395,0.012641924158385567
462,0.012490535978540161,0.012464693038024258
463,0.011419031576771014,0.012284492754228545
464,0.013146564257279097,0.012102644361345848
465,0.013255927295333167,0.011920420856349413
466,0.01514712855024883,0.01173903522263539
467,0.01116948544117512,0.011559630290663337
468,0.012796201685116035,0.01138327046100645
469,0.009903642379004757,0.01121093528686949
470,0.014208994873494283,0.011043514870256043
471,0.01147820808505214,0.010881806988813539
472,0.009648766818215589,0.010726515839292971
473,0.011530836343553431,0.010578252258352756
474,0.009692005308405851,0.01043753526151512
475,0.009542522148523367,0.010304794725484708
476,0.010519002162105015,0.010180375026337053
477,0.010412629855304887,0.01006453943416434
478,0.011879330520289009,0.009957475050960084
479,0.012347952838289758,0.009859298058508208
480,0.011030415283677344,0.00977005901075197
481,0.010718243770060152,0.00968974785069986
482,0.008483382052765597,0.009618298239314652
483,0.011528728891292679,0.00955559062528983
484,0.010419552158603315,0.009501453211203634
485,0.007270673582070781,0.009455659491454757
486,0.007959291258610928,0.009417920173752044
487,0.012435110705220567,0.00938786568760749
488,0.010340487997525901,0.009365012352415677
489,0.009410471980108623,0.009348698828787826
490,0.008069736350516015,0.00933796520262649
491,0.008924827760247375,0.009331312359488982
492,0.007396016722270608,0.009326183624309037
493,0.008607369887738093,0.009317693734826622
494,,
495,,
496,,
497,,
498,,
499,,
500,0.010485926531875998,0.009263517517266466
501,0.013232683799792507,0.009297497317127021
502,0.008543350907119952,0.009316878930044188
503,0.007717298804257036,0.009332358259052424
504,0.009017343938161561,0.009348835138250114
505,0.008380371098820623,0.009368971435937613
506,0.008785247212429828,0.009394381694303509
507,0.009579391624604717,0.00942613086681722
508,0.009313660180443278,0.009464970391329958
509,0.01130549483565265,0.009511459191451022
510,0.008089841496233477,0.009566028517047687
511,0.011043153987168833,0.009629017190940904
512,0.009899627207158467,0.009700690314689255
513,0.01162963153539197,0.00978124829471906
514,0.009597308577177869,0.009870830004831624
515,0.008248006327602845,0.009969512317996806
516,0.010975419457423705,0.010077307379955738
517,0.011896650007872501,0.010194158514383947
518,0.012245410693844942,0.010319935370760798
519,0.010719452404107103,0.010454428763181388
520,0.011492132809802824,0.010597345551813514
521,0.01062841123209184,0.010748303861043354
522,0.010138980349197748,0.01090682889326202
523,0.012654688284630391,0.011072349574673169
524,0.011734077559548053,0.011244196253011825
525,0.010937573086383429,0.011421599652344374
526,0.010169499335736463,0.011603691274139977
527,0.01101180330010286,0.011789505414453793
528,0.011410601486742633,0.011977982942814712
529,0.01211619125775019,0.012167976958235903
530,0.014889307412306105,0.012358260401136493
531,0.011701120492293791,0.012547535657036946
532,0.014134225165159213,0.012734446138195158
533,0.011262120433039549,0.012917589775159829
534,0.011555575875226713,0.013095534291304313
535,0.01367960940014275,0.013266834072536076
536,0.00989408816627908,0.01343004838330621
537,0.015417035780482837,0.01358376062124439
538,0.016352791918453943,0.013726598249137661
539,0.014324034661180087,0.013857252996529491
540,0.01805638309000352,0.013974500888387833
541,0.012446708565306771,0.014077221634823826
542,0.01324233055546124,0.014164416908526364
543,0.011317701558553364,0.014235227044794461
544,0.013386268869110108,0.014288945724470686
545,0.016504262731075043,0.014325032242212835
546,0.015495553043903851,0.014343121020491153
547,0.013944816330420435,0.01434302810134519
548,0.01311217427299122,0.014324754430943649
549,0.01955896556250856,0.01428848584266054
550,0.018283950921281593,0.014234589739152563
551,0.01390704730880148,0.014163608568681508
552,0.015213684705419195,0.01407625028152518
553,0.01271109829040092,0.013973376035241429
554,0.014508568388536668,0.013855985489057508
555,0.014876598819718765,0.013725200085466075
556,0.01459542873876632,0.013582244759060393
557,0.014754699561564413,0.013428428537908526
558,0.012560439888171262,0.013265124510790403
559,0.013351288233277862,0.013093749626168105
560,0.010030637553073951,0.012915744765130516
561,0.01260520950447338,0.01273255549561502
562,0.015694389384540756,0.012545613868680928
563,0.011951524225789269,0.012356321563922
564,0.01047727094408905,0.012166034632283856
565,0.013708824876767752,0.01197605002345981
566,0.012942163254704318,0.011787594024191553
567,0.009717673920617174,0.011601812674916185
568,0.011275630683664871,0.011419764178063143
569,0.010192907684517227,0.01124241326166376
570,0.013356114921627828,0.011070627419080093
571,0.010865026060392956,0.010905174909092359
572,0.00860470656432735,0.010746724370480971
573,0.010842858285860043,0.010595845881038669
574,0.009148108412918687,0.010453013271645883
575,0.011353688823577372,0.010318607490089879
576,0.010798910827218042,0.010192920794580989
577,0.010946407793960397,0.01007616154039712
578,0.010133232961562558,0.009968459300420611
579,0.010347043266792354,0.009869870025073387
580,0.010024652758037106,0.009780380889193925
581,0.009532356101959976,0.009699914376348148
582,0.00797078944448567,0.009628330987287987
583,0.008689895535651606,0.009565429679104367
584,0.009026962982076956,0.009510944656081866
585,0.009857194981401335,0.009464536267657269
586,0.010844798251548327,0.00942577217554147
587,0.01235810510216059,0.00939409188563814
588,0.010992370174119791,0.009368741501667758
589,0.009179906191650036,0.009348651929275921
590,0.00913719911497855,0.009332201107613868
591,0.010317493391087259,0.009316712195611799
592,0.01032129449419055,0.009297251197054596
593,,
594,,
595,,
596,,
597,,
598,,
599,,
600,0.008373847802963349,0.009241678119966375
601,0.010399890342643289,0.009285302810195885
602,0.010346438040644664,0.00931446929175837
603,0.01170992484379107,0.009339481206782158
604,0.01016496195150198,0.009365211201547869
605,0.011452095753788923,0.009394381694303513
606,0.00747390457362786,0.00942868624802935
607,0.007968070122117704,0.00946926666241369
608,0.008498676071603768,0.009516942756053283
609,0.009413942104641509,0.009572331786651211
610,0.010221543959771704,0.009635913275026838
611,0.011197749467696794,0.00970806468969737
612,0.00911368112298715,0.00978908064458613
613,0.012597446201347841,0.009879182336193094
614,0.010254808567235664,0.009978521004200663
615,0.008169241352780215,0.010087177656344221
616,0.009203729784194847,0.010205160452920423
617,0.01138065737892185,0.010332400668221609
618,0.012703085164107737,0.010468747868391417
619,0.01219475622235789,0.010613964781496055
620,0.011135416389787527,0.010767722238061564
621,0.012425793941529518,0.01092959450090033
622,0.010624267514462807,0.01109905526675795
623,0.010236647149924666,0.011275474597699144
624,0.009649736822039352,0.011458117021556729
625,0.011382418134521226,0.011646141023331589
626,0.013525423942647172,0.011838600130166528
627,0.01500222366640636,0.012034445769163382
628,0.014485257199276689,0.012232532048302413
629,0.012469055628326864,0.012431622575227903
630,0.015546159640231767,0.01263039938579766
631,0.011563620395775217,0.012827474004759264
632,0.01595638088983181,0.013021400604568707
633,0.012730042680190495,0.013210691166860352
634,0.012045960996420621,0.013393832485636175
635,0.014691243397007392,0.0135693047842434
636,0.01143072289058004,0.013735601652001134
637,0.013979599602245358,0.013891250943788867
638,0.013422009833860833,0.014034836230123133
639,0.016405792633956306,0.014165018339190861
640,0.013497533595479817,0.014280556498917352
641,0.011885103987235376,0.014380328568928187
642,0.016263259317258263,0.014463349851162759
643,0.01509289736183704,0.014528789985299266
644,0.01049413536603087,0.014575987470826293
645,0.015633320738118475,0.014604461412207568
646,0.013405400180214041,0.014613920153733672
647,0.01769079244825246,0.014604266555523951
648,0.01460483819518304,0.0145755997572731
649,0.014522161398337735,0.014528213378227852
650,0.012030886424717814,0.014462590205968037
651,0.013026334797609,0.014379393528409033
652,0.014792500482741945,0.014279455358481992
653,0.01632806215575165,0.014163761885700692
654,0.011969308395854831,0.014033436558804475
655,0.014732834302341692,0.013889721258100946
656,0.013183539028797082,0.013733956051621848
657,0.012374385637720876,0.013567558046415566
658,0.014641572122773885,0.013391999845011021
659,0.0152861133027377,0.01320878809871351
660,0.013142465421619483,0.0130194426158447
661,0.01051487662912287,0.01282547643688422
662,0.012752986006755014,0.012628377232582462
663,0.012230617571501127,0.012429590318529594
664,0.010610157165225132,0.01223050351341944
665,0.015749293524981833,0.012032434001268072
666,0.010307928164051362,0.01183661729242336
667,0.010562971314923638,0.011644198316744228
668,0.01262258215614374,0.011456224626055878
669,0.013588115303309632,0.01127364163349601
670,0.009727144877961147,0.011097289774602228
671,0.011801669142811522,0.010927903439550194
672,0.011371816558894235,0.010766111497003007
673,0.008563453546981048,0.010612439206745908
674,0.009920236873696458,0.010467311299022225
675,0.008717750882776577,0.010331055981081059
676,0.011772586100596713,0.010203909612797366
677,0.009071282007604486,0.01008602176854399
678,0.01321862861016981,0.00997746036601357
679,0.007867837749829106,0.009878216482981858
680,0.011588964583504505,0.00978820838493658
681,0.00858166299138772,0.009707284121923744
682,0.012132731526950885,0.009635221773656137
683,0.012526173937843818,0.00957172594111673
684,0.008412732868085419,0.009516418232388392
685,0.008907402502713385,0.009468817937455848
686,0.009535948815019818,0.009428306124173995
687,0.006163797081284158,0.009394060416878267
688,0.01042740856199274,0.009364934808359808
689,0.008805733283178772,0.009339228261801997
690,0.009246788000228332,0.009314203791662434
691,0.010528283870324513,0.009284956258662264
692,,
693,,
694,,
695,,
696,,
697,,
698,,
699,,
700,0.012047452158628472,0.009229356151392613
701,0.010489546770006452,0.009281494770320437
702,0.009977294202479755,0.009319590245800362
703,0.010323605895913074,0.009353536449631637
704,0.010968888921835585,0.009388135056141823
705,0.008583386579736339,0.00942613086681722
706,0.009994369821855927,0.00946926666241369
707,0.005286050752953474,0.009518738192896352
708,0.008360281458735271,0.009575415905137281
709,0.008773568004299235,0.009639961352399055
710,0.009217682982461433,0.009712890932920425
711,0.008914548564785395,0.009794611226773216
712,0.008148495326711682,0.00988543810602257
713,0.008948218261177759,0.009985606151147363
714,0.009170113651481938,0.010095272084381178
715,0.011088904203381756,0.01021451444039084
716,0.010402179474802967,0.010343330873291897
717,0.012668644792771109,0.010481634031931964
718,0.010184694360320004,0.01062924666263632
719,0.009478408548025233,0.01078589643727517
720,0.01415009996296202,0.010951210907541494
721,0.01144141110574751,0.011124712927214321
722,0.011858866956040538,0.011305816846806406
723,0.010035562973057523,0.011493825759283774
724,0.013174003983833346,0.011687930054854682
725,0.01549645625420827,0.011887207522654444
